,Latitude,Longitude,Arithmetic Mean Ozone,1st Max Value Ozone,AQI Ozone,Arithmetic Mean CO,1st Max Value CO,AQI CO,Arithmetic Mean NO2,1st Max Value NO2,AQI NO2,Arithmetic Mean SO2,1st Max Value SO2,AQI SO2,clusters,cluster
306334,40.736389,-111.872222,0.049176,0.066,87.0,0.1,0.1,1.0,6.7875,13.4,12.0,0.241667,1.0,1.0,0,pink
306336,40.736389,-111.872222,0.049176,0.066,87.0,0.1,0.1,1.0,6.325,12.6,11.0,0.241667,1.0,1.0,0,pink
306342,40.736389,-111.872222,0.048529,0.063,77.0,0.116667,0.2,2.0,11.195833,36.2,34.0,0.334783,0.9,0.0,0,pink
306344,40.736389,-111.872222,0.048529,0.063,77.0,0.116667,0.2,2.0,8.9,24.1,23.0,0.334783,0.9,0.0,0,pink
306350,40.736389,-111.872222,0.050824,0.074,112.0,0.170833,0.3,3.0,12.379167,27.8,25.0,0.216667,0.4,0.0,0,pink
306352,40.736389,-111.872222,0.050824,0.074,112.0,0.170833,0.3,3.0,10.978261,26.2,25.0,0.216667,0.4,0.0,0,pink
306358,40.736389,-111.872222,0.041176,0.056,54.0,0.120833,0.2,2.0,10.0,21.3,20.0,0.354167,0.7,0.0,3,dark purple
306360,40.736389,-111.872222,0.041176,0.056,54.0,0.120833,0.2,2.0,9.5875,20.5,19.0,0.354167,0.7,0.0,3,dark purple
306366,40.736389,-111.872222,0.055765,0.067,90.0,0.183333,0.3,3.0,9.05,23.5,22.0,0.533333,1.0,1.0,0,pink
306368,40.736389,-111.872222,0.055765,0.067,90.0,0.183333,0.3,3.0,8.045833,22.1,21.0,0.533333,1.0,1.0,0,pink
306374,40.736389,-111.872222,0.054882,0.069,97.0,0.1875,0.3,3.0,5.930435,14.8,13.0,0.433333,1.1,1.0,0,pink
306376,40.736389,-111.872222,0.054882,0.069,97.0,0.1875,0.3,3.0,4.833333,13.3,12.0,0.433333,1.1,1.0,0,pink
306382,40.736389,-111.872222,0.061176,0.081,136.0,0.2125,0.3,3.0,7.882609,13.2,12.0,0.3625,1.0,1.0,0,pink
306384,40.736389,-111.872222,0.061176,0.081,136.0,0.2125,0.3,3.0,6.833333,11.8,10.0,0.3625,1.0,1.0,0,pink
306390,40.736389,-111.872222,0.052941,0.069,97.0,0.2375,0.4,5.0,13.095833,34.9,32.0,0.320833,0.7,0.0,0,pink
306392,40.736389,-111.872222,0.052941,0.069,97.0,0.2375,0.4,5.0,12.225,33.6,31.0,0.320833,0.7,0.0,0,pink
306398,40.736389,-111.872222,0.031176,0.043,40.0,0.0625,0.2,2.0,6.470833,12.5,11.0,0.121739,0.3,0.0,3,dark purple
306400,40.736389,-111.872222,0.031176,0.043,40.0,0.0625,0.2,2.0,6.090476,11.9,10.0,0.121739,0.3,0.0,3,dark purple
306406,40.736389,-111.872222,0.023412,0.032,30.0,0.079167,0.1,1.0,7.8,12.6,11.0,0.1,0.2,0.0,3,dark purple
306408,40.736389,-111.872222,0.023412,0.032,30.0,0.079167,0.1,1.0,7.808696,12.9,11.0,0.1,0.2,0.0,3,dark purple
306414,40.736389,-111.872222,0.040294,0.047,44.0,0.066667,0.1,1.0,6.7875,16.3,15.0,0.1,0.4,0.0,3,dark purple
306416,40.736389,-111.872222,0.040294,0.047,44.0,0.066667,0.1,1.0,6.941667,16.1,15.0,0.1,0.4,0.0,3,dark purple
306422,40.736389,-111.872222,0.043765,0.054,50.0,0.0375,0.1,1.0,5.045833,9.2,8.0,0.141667,0.4,0.0,3,dark purple
306424,40.736389,-111.872222,0.043765,0.054,50.0,0.0375,0.1,1.0,5.304167,9.1,8.0,0.141667,0.4,0.0,3,dark purple
306430,40.736389,-111.872222,0.042471,0.055,51.0,0.116667,0.2,2.0,8.282609,16.5,15.0,0.241667,0.5,0.0,3,dark purple
306432,40.736389,-111.872222,0.042471,0.055,51.0,0.116667,0.2,2.0,8.216667,16.2,15.0,0.241667,0.5,0.0,3,dark purple
306438,40.736389,-111.872222,0.036353,0.045,42.0,0.079167,0.2,2.0,5.021739,11.8,10.0,0.170833,0.3,0.0,3,dark purple
306440,40.736389,-111.872222,0.036353,0.045,42.0,0.079167,0.2,2.0,5.245833,11.3,10.0,0.170833,0.3,0.0,3,dark purple
306446,40.736389,-111.872222,0.031529,0.047,44.0,0.05,0.1,1.0,8.708333,22.7,21.0,0.129167,0.6,0.0,3,dark purple
306448,40.736389,-111.872222,0.031529,0.047,44.0,0.05,0.1,1.0,9.1875,22.8,21.0,0.129167,0.6,0.0,3,dark purple
306454,40.736389,-111.872222,0.031353,0.041,38.0,0.079167,0.1,1.0,8.445833,25.5,24.0,0.134783,0.3,0.0,3,dark purple
306456,40.736389,-111.872222,0.031353,0.041,38.0,0.079167,0.1,1.0,8.221739,17.4,16.0,0.134783,0.3,0.0,3,dark purple
306462,40.736389,-111.872222,0.028706,0.036,33.0,0.070833,0.1,1.0,6.226087,16.2,15.0,0.116667,0.2,0.0,3,dark purple
306464,40.736389,-111.872222,0.028706,0.036,33.0,0.070833,0.1,1.0,6.372727,13.7,12.0,0.116667,0.2,0.0,3,dark purple
306470,40.736389,-111.872222,0.034,0.044,41.0,0.041667,0.1,1.0,6.083333,14.9,13.0,0.2,0.5,0.0,3,dark purple
306472,40.736389,-111.872222,0.034,0.044,41.0,0.041667,0.1,1.0,6.520833,15.1,14.0,0.2,0.5,0.0,3,dark purple
306478,40.736389,-111.872222,0.038588,0.049,45.0,0.091667,0.1,1.0,6.895833,19.0,18.0,0.15,0.5,0.0,3,dark purple
306480,40.736389,-111.872222,0.038588,0.049,45.0,0.091667,0.1,1.0,7.329167,19.8,18.0,0.15,0.5,0.0,3,dark purple
306486,40.736389,-111.872222,0.039706,0.053,49.0,0.120833,0.2,2.0,8.46087,15.1,14.0,0.158333,0.5,0.0,3,dark purple
306488,40.736389,-111.872222,0.039706,0.053,49.0,0.120833,0.2,2.0,8.745833,15.2,14.0,0.158333,0.5,0.0,3,dark purple
306494,40.736389,-111.872222,0.040059,0.057,58.0,0.1,0.1,1.0,8.581818,17.6,16.0,0.1875,0.7,0.0,3,dark purple
306496,40.736389,-111.872222,0.040059,0.057,58.0,0.1,0.1,1.0,8.620833,17.6,16.0,0.1875,0.7,0.0,3,dark purple
306502,40.736389,-111.872222,0.042235,0.059,64.0,0.133333,0.2,2.0,11.508333,24.2,23.0,0.329167,1.0,1.0,0,pink
306504,40.736389,-111.872222,0.042235,0.059,64.0,0.133333,0.2,2.0,11.4125,24.3,23.0,0.329167,1.0,1.0,0,pink
306510,40.736389,-111.872222,0.038235,0.052,48.0,0.166667,0.3,3.0,12.866667,30.5,28.0,0.195652,0.7,0.0,1,dark pink
306512,40.736389,-111.872222,0.038235,0.052,48.0,0.166667,0.3,3.0,11.4,22.5,21.0,0.195652,0.7,0.0,3,dark purple
306518,40.736389,-111.872222,0.035765,0.043,40.0,0.075,0.2,2.0,7.641667,19.4,18.0,0.054167,0.2,0.0,3,dark purple
306520,40.736389,-111.872222,0.035765,0.043,40.0,0.075,0.2,2.0,8.108696,20.3,19.0,0.054167,0.2,0.0,3,dark purple
306526,40.736389,-111.872222,0.034235,0.045,42.0,0.0625,0.1,1.0,7.733333,22.6,21.0,0.116667,0.4,0.0,3,dark purple
306528,40.736389,-111.872222,0.034235,0.045,42.0,0.0625,0.1,1.0,8.233333,23.0,22.0,0.116667,0.4,0.0,3,dark purple
306534,40.736389,-111.872222,0.036083,0.043,40.0,0.058333,0.1,1.0,5.816667,12.9,11.0,0.229167,1.1,1.0,3,dark purple
306536,40.736389,-111.872222,0.036083,0.043,40.0,0.058333,0.1,1.0,6.3375,13.4,12.0,0.229167,1.1,1.0,3,dark purple
306540,40.78422,-111.931,0.020353,0.031,29.0,0.089474,0.2,2.0,10.866667,28.8,26.0,0.895652,1.1,1.0,1,dark pink
306544,40.78422,-111.931,0.013529,0.029,27.0,0.154167,0.3,3.0,22.759091,44.0,42.0,1.154545,2.9,3.0,1,dark pink
306548,40.78422,-111.931,0.016941,0.03,28.0,0.433333,0.7,8.0,34.713043,51.2,48.0,1.895833,3.2,4.0,1,dark pink
306552,40.78422,-111.931,0.017235,0.024,22.0,0.1125,0.2,2.0,18.975,45.2,42.0,1.045833,1.7,1.0,1,dark pink
306556,40.78422,-111.931,0.010588,0.018,17.0,0.116667,0.2,2.0,23.513043,40.3,38.0,0.995833,1.1,1.0,1,dark pink
306560,40.78422,-111.931,0.014647,0.025,23.0,0.208333,0.4,5.0,26.7,38.6,36.0,1.304167,2.3,3.0,1,dark pink
306564,40.78422,-111.931,0.024294,0.032,30.0,0.0125,0.1,1.0,10.254167,19.4,18.0,1.0625,1.3,1.0,3,dark purple
306568,40.78422,-111.931,0.014765,0.033,31.0,0.0375,0.3,3.0,11.85,33.5,31.0,0.991304,1.6,1.0,1,dark pink
306572,40.78422,-111.931,0.013529,0.026,24.0,0.291667,0.4,5.0,24.270833,39.5,37.0,1.316667,2.5,3.0,1,dark pink
306576,40.78422,-111.931,0.008765,0.018,17.0,0.4,0.7,8.0,31.708696,46.2,43.0,1.6125,3.6,4.0,1,dark pink
306580,40.78422,-111.931,0.005,0.011,10.0,0.420833,0.6,7.0,36.516667,43.2,41.0,2.0375,3.5,4.0,1,dark pink
306584,40.78422,-111.931,0.005412,0.014,13.0,0.404167,0.5,6.0,37.143478,45.6,42.0,1.991667,4.4,6.0,1,dark pink
306588,40.78422,-111.931,0.002353,0.005,5.0,0.575,0.8,9.0,38.4875,45.3,42.0,2.191667,3.6,4.0,1,dark pink
306592,40.78422,-111.931,0.011824,0.026,24.0,0.329167,0.5,6.0,25.066667,41.1,39.0,1.395833,2.2,3.0,1,dark pink
306596,40.78422,-111.931,0.010235,0.024,22.0,0.358333,0.5,6.0,30.929167,40.7,38.0,1.273913,2.3,3.0,1,dark pink
306600,40.78422,-111.931,0.010235,0.022,20.0,0.475,0.9,10.0,32.270833,45.0,42.0,1.675,3.4,4.0,1,dark pink
306604,40.78422,-111.931,0.007235,0.014,13.0,0.579167,0.9,10.0,35.508696,46.4,43.0,2.0375,3.9,4.0,1,dark pink
306608,40.78422,-111.931,0.008294,0.017,16.0,0.5,0.9,10.0,34.829167,44.0,42.0,1.979167,3.2,4.0,1,dark pink
306612,40.78422,-111.931,0.008471,0.017,16.0,0.466667,1.0,11.0,30.309524,49.5,46.0,1.9,4.0,6.0,1,dark pink
306616,40.78422,-111.931,0.014176,0.017,16.0,0.345833,0.6,7.0,27.768182,37.1,35.0,1.559091,2.5,3.0,1,dark pink
306620,40.78422,-111.931,0.020118,0.026,24.0,0.141667,0.2,2.0,15.318182,30.3,28.0,1.036364,1.5,1.0,1,dark pink
306624,40.78422,-111.931,0.016647,0.028,26.0,0.179167,0.3,3.0,15.383333,32.1,30.0,0.995652,1.4,1.0,1,dark pink
306628,40.78422,-111.931,0.011647,0.025,23.0,0.295833,0.5,6.0,25.483333,37.8,35.0,1.383333,2.2,3.0,1,dark pink
306632,40.78422,-111.931,0.012706,0.016,15.0,0.4875,0.8,9.0,29.66087,40.4,38.0,2.029167,2.8,3.0,1,dark pink
306636,40.78422,-111.931,0.020706,0.032,30.0,0.108333,0.2,2.0,10.708333,24.7,23.0,1.0375,1.2,1.0,3,dark purple
306640,40.78422,-111.931,0.016412,0.031,29.0,0.316667,0.5,6.0,25.082609,41.4,39.0,1.354167,2.4,3.0,1,dark pink
306644,40.78422,-111.931,0.014176,0.032,30.0,0.283333,0.4,5.0,23.75,42.4,40.0,1.2375,1.9,1.0,1,dark pink
306648,40.78422,-111.931,0.009765,0.02,19.0,0.45,0.6,7.0,33.595833,47.1,44.0,1.908333,3.5,4.0,1,dark pink
306652,40.78422,-111.931,0.009941,0.021,19.0,0.595833,1.0,11.0,36.320833,51.5,48.0,2.321739,4.7,6.0,1,dark pink
306656,40.78422,-111.931,0.010706,0.023,21.0,0.445833,0.6,7.0,34.15,48.0,45.0,1.908333,2.7,3.0,1,dark pink
306660,40.78422,-111.931,0.022588,0.03,28.0,0.45,0.7,8.0,26.03913,49.7,46.0,1.917391,3.7,4.0,1,dark pink
306664,40.78422,-111.931,0.028,0.036,33.0,0.295833,0.6,7.0,17.533333,45.7,42.0,1.266667,2.9,3.0,1,dark pink
306668,40.78422,-111.931,0.022176,0.034,31.0,0.104167,0.2,2.0,9.513043,32.8,30.0,1.05,1.6,1.0,1,dark pink
306672,40.78422,-111.931,0.016294,0.032,30.0,0.279167,0.4,5.0,26.608333,47.3,44.0,1.358333,2.8,3.0,1,dark pink
306676,40.78422,-111.931,0.011941,0.027,25.0,0.345833,0.5,6.0,31.104167,44.6,42.0,1.354167,2.1,3.0,1,dark pink
306680,40.78422,-111.931,0.016588,0.031,29.0,0.379167,0.6,7.0,26.9875,46.9,43.0,1.778261,4.0,6.0,1,dark pink
306684,40.78422,-111.931,0.016941,0.034,31.0,0.225,0.3,3.0,22.229167,42.1,40.0,1.245833,2.4,3.0,1,dark pink
306688,40.78422,-111.931,0.011353,0.027,25.0,0.366667,0.5,6.0,33.521739,47.9,44.0,1.558333,3.4,4.0,1,dark pink
306692,40.78422,-111.931,0.011235,0.024,22.0,0.520833,0.8,9.0,34.808333,48.1,45.0,1.966667,3.2,4.0,1,dark pink
306696,40.78422,-111.931,0.023118,0.033,31.0,0.416667,0.6,7.0,24.773913,46.8,43.0,1.904167,3.9,4.0,1,dark pink
306700,40.78422,-111.931,0.015882,0.03,28.0,0.316667,0.6,7.0,27.058333,47.7,44.0,1.708333,4.2,6.0,1,dark pink
306704,40.78422,-111.931,0.017882,0.031,29.0,0.3375,0.6,7.0,23.058333,40.2,38.0,1.591667,2.6,3.0,1,dark pink
306708,40.78422,-111.931,0.017294,0.036,33.0,0.308333,0.5,6.0,25.816667,44.1,42.0,1.443478,2.1,3.0,1,dark pink
306712,40.78422,-111.931,0.017059,0.034,31.0,0.445833,0.8,9.0,27.945833,43.7,41.0,1.708333,2.7,3.0,1,dark pink
306716,40.78422,-111.931,0.026941,0.031,29.0,0.4625,0.7,8.0,25.421739,44.1,42.0,1.6375,2.8,3.0,1,dark pink
306720,40.78422,-111.931,0.028882,0.034,31.0,0.170833,0.3,3.0,8.045833,35.4,33.0,1.241667,1.8,1.0,1,dark pink
306724,40.78422,-111.931,0.026176,0.032,30.0,0.1,0.1,1.0,6.56087,13.1,12.0,1.120833,1.4,1.0,3,dark purple
306728,40.78422,-111.931,0.018176,0.032,30.0,0.254167,0.5,6.0,18.6,41.1,39.0,1.279167,2.3,3.0,1,dark pink
306732,40.78422,-111.931,0.018765,0.032,30.0,0.2625,0.3,3.0,21.541667,37.6,35.0,1.216667,1.9,1.0,1,dark pink
306736,40.78422,-111.931,0.029294,0.035,32.0,0.220833,0.3,3.0,16.933333,36.4,34.0,1.147826,1.4,1.0,1,dark pink
306740,40.78422,-111.931,0.031235,0.034,31.0,0.2,0.2,2.0,9.116667,21.4,20.0,1.1875,1.5,1.0,3,dark purple
306744,40.78422,-111.931,0.029,0.035,32.0,0.129167,0.2,2.0,5.213636,13.8,12.0,1.163636,1.4,1.0,3,dark purple
306748,40.78422,-111.931,0.033647,0.036,33.0,0.295833,0.3,3.0,10.145833,32.9,30.0,1.229167,1.4,1.0,1,dark pink
306752,40.78422,-111.931,0.029933,0.034,31.0,0.2875,0.3,3.0,7.317391,14.4,13.0,0.468421,1.5,1.0,3,dark purple
306756,40.78422,-111.931,0.031588,0.037,34.0,0.2,0.3,3.0,12.116667,39.3,37.0,0.05,0.7,0.0,1,dark pink
306760,40.78422,-111.931,0.026412,0.039,36.0,0.154167,0.3,3.0,13.4125,41.5,39.0,0.0375,0.8,0.0,1,dark pink
306764,40.78422,-111.931,0.026824,0.037,34.0,0.154167,0.2,2.0,17.325,37.2,35.0,0.017391,0.6,0.0,1,dark pink
306768,40.78422,-111.931,0.021235,0.037,34.0,0.1375,0.2,2.0,21.133333,41.1,39.0,0.083333,0.5,0.0,1,dark pink
306772,40.78422,-111.931,0.016529,0.031,29.0,0.258333,0.4,5.0,31.647826,49.5,46.0,0.633333,1.8,1.0,1,dark pink
306776,40.78422,-111.931,0.020176,0.036,33.0,0.233333,0.5,6.0,30.95,49.6,46.0,0.404167,1.2,1.0,1,dark pink
306780,40.78422,-111.931,0.020588,0.035,32.0,0.154167,0.2,2.0,27.673913,43.4,41.0,0.420833,2.0,3.0,1,dark pink
306784,40.78422,-111.931,0.032353,0.039,36.0,0.1,0.2,2.0,15.791667,45.4,42.0,0.1375,0.6,0.0,1,dark pink
306788,40.78422,-111.931,0.039353,0.043,40.0,0.0125,0.1,1.0,8.489474,17.0,16.0,0.104167,0.5,0.0,3,dark purple
306792,40.78422,-111.931,0.034294,0.037,34.0,0.0,0.0,0.0,6.85,13.1,12.0,0.034783,0.2,0.0,3,dark purple
306796,40.78422,-111.931,0.029176,0.04,37.0,0.033333,0.2,2.0,8.004167,20.5,19.0,0.020833,0.2,0.0,3,dark purple
306800,40.78422,-111.931,0.031882,0.041,38.0,0.195833,0.4,5.0,18.452174,41.9,39.0,0.079167,0.5,0.0,1,dark pink
306804,40.78422,-111.931,0.028647,0.036,33.0,0.079167,0.2,2.0,13.495238,21.3,20.0,0.020833,0.2,0.0,3,dark purple
306808,40.78422,-111.931,0.036882,0.039,36.0,0.0,0.0,0.0,9.123529,19.8,18.0,0.029167,0.2,0.0,3,dark purple
306812,40.78422,-111.931,0.029529,0.042,39.0,0.066667,0.2,2.0,9.95,35.8,33.0,0.0125,0.3,0.0,1,dark pink
306816,40.78422,-111.931,0.034118,0.04,37.0,0.1125,0.2,2.0,16.766667,37.7,35.0,0.033333,0.2,0.0,1,dark pink
306820,40.78422,-111.931,0.031706,0.043,40.0,0.070833,0.1,1.0,13.775,30.7,28.0,0.004348,0.1,0.0,1,dark pink
306824,40.78422,-111.931,0.029118,0.041,38.0,0.020833,0.1,1.0,7.8,21.4,20.0,0.029167,0.4,0.0,3,dark purple
306828,40.78422,-111.931,0.027765,0.04,37.0,0.079167,0.2,2.0,20.717391,41.3,39.0,0.145833,0.8,0.0,1,dark pink
306832,40.78422,-111.931,0.023882,0.038,35.0,0.125,0.2,2.0,18.1,39.7,37.0,0.079167,0.3,0.0,1,dark pink
306836,40.78422,-111.931,0.034059,0.04,37.0,0.1,0.2,2.0,10.486957,30.0,28.0,0.058333,0.3,0.0,1,dark pink
306840,40.78422,-111.931,0.029706,0.043,40.0,0.175,0.3,3.0,12.975,41.1,39.0,0.108333,0.5,0.0,1,dark pink
306844,40.78422,-111.931,0.031824,0.043,40.0,0.220833,0.4,5.0,19.2125,42.0,40.0,0.145833,0.5,0.0,1,dark pink
306848,40.78422,-111.931,0.039176,0.046,43.0,0.1875,0.3,3.0,10.904167,31.3,29.0,0.06087,0.2,0.0,1,dark pink
306852,40.78422,-111.931,0.029412,0.038,35.0,0.191667,0.3,3.0,12.154167,32.1,30.0,0.0875,0.5,0.0,1,dark pink
306856,40.78422,-111.931,0.024294,0.042,39.0,0.2375,0.3,3.0,11.231818,39.0,37.0,0.030435,0.2,0.0,1,dark pink
306860,40.78422,-111.931,0.024412,0.041,38.0,0.270833,0.5,6.0,18.75,38.1,36.0,0.183333,0.8,0.0,1,dark pink
306864,40.78422,-111.931,0.029529,0.045,42.0,0.116667,0.2,2.0,19.686957,40.4,38.0,0.125,0.5,0.0,1,dark pink
306868,40.78422,-111.931,0.024118,0.038,35.0,0.075,0.1,1.0,17.954167,32.4,30.0,0.166667,0.5,0.0,1,dark pink
306872,40.78422,-111.931,0.030941,0.04,37.0,0.058333,0.1,1.0,15.329167,33.4,31.0,0.0875,0.5,0.0,1,dark pink
306876,40.78422,-111.931,0.033118,0.041,38.0,0.016667,0.1,1.0,7.475,16.9,15.0,0.165217,0.6,0.0,3,dark purple
306880,40.78422,-111.931,0.039294,0.045,42.0,0.016667,0.1,1.0,5.054167,10.9,9.0,0.108333,0.3,0.0,3,dark purple
306884,40.78422,-111.931,0.036412,0.04,37.0,0.041667,0.1,1.0,5.543478,11.0,10.0,0.095833,0.2,0.0,3,dark purple
306888,40.78422,-111.931,0.026235,0.036,33.0,0.066667,0.1,1.0,6.158333,17.7,16.0,0.15,0.3,0.0,3,dark purple
306892,40.78422,-111.931,0.030118,0.042,39.0,0.141667,0.2,2.0,9.165217,23.9,22.0,0.170833,0.9,0.0,3,dark purple
306896,40.78422,-111.931,0.021471,0.037,34.0,0.170833,0.3,3.0,14.704167,33.6,31.0,0.208333,0.5,0.0,1,dark pink
306900,40.78422,-111.931,0.030706,0.044,41.0,0.283333,0.4,5.0,17.358333,36.2,34.0,0.2625,0.5,0.0,1,dark pink
306904,40.78422,-111.931,0.037059,0.042,39.0,0.116667,0.2,2.0,11.9875,36.2,34.0,0.23913,0.8,0.0,1,dark pink
306908,40.78422,-111.931,0.038176,0.049,45.0,0.041667,0.1,1.0,9.779167,27.3,25.0,0.145833,0.3,0.0,1,dark pink
306912,40.78422,-111.931,0.031588,0.04,37.0,0.083333,0.2,2.0,12.591304,32.5,30.0,0.204167,0.7,0.0,1,dark pink
306916,40.78422,-111.931,0.034,0.042,39.0,0.0,0.0,0.0,4.558333,13.3,12.0,0.095833,0.9,0.0,3,dark purple
306920,40.78422,-111.931,0.027059,0.044,41.0,0.170833,0.3,3.0,15.017391,41.8,39.0,0.229167,1.3,1.0,1,dark pink
306924,40.78422,-111.931,0.031294,0.048,44.0,0.170833,0.3,3.0,18.920833,39.9,37.0,0.295833,2.7,3.0,1,dark pink
306928,40.78422,-111.931,0.033941,0.042,39.0,0.179167,0.3,3.0,15.75,39.8,37.0,0.170833,0.5,0.0,1,dark pink
306932,40.78422,-111.931,0.043588,0.048,44.0,0.016667,0.1,1.0,3.845833,11.6,10.0,0.152174,0.3,0.0,3,dark purple
306936,40.78422,-111.931,0.039882,0.045,42.0,0.108333,0.2,2.0,3.854167,9.6,8.0,0.133333,0.2,0.0,3,dark purple
306940,40.78422,-111.931,0.035353,0.038,35.0,0.125,0.2,2.0,7.286957,17.6,16.0,0.241667,0.4,0.0,3,dark purple
306944,40.78422,-111.931,0.032294,0.037,34.0,0.0875,0.1,1.0,7.595833,18.7,17.0,0.229167,0.4,0.0,3,dark purple
306948,40.78422,-111.931,0.037235,0.043,40.0,0.1,0.2,2.0,10.221739,20.3,19.0,0.191667,0.4,0.0,3,dark purple
306952,40.78422,-111.931,0.034588,0.039,36.0,0.116667,0.2,2.0,8.8,18.4,17.0,0.229167,0.7,0.0,3,dark purple
306956,40.78422,-111.931,0.027118,0.039,36.0,0.0,0.0,0.0,6.5,18.0,17.0,0.195833,0.3,0.0,3,dark purple
306960,40.78422,-111.931,0.026294,0.032,30.0,0.079167,0.2,2.0,15.608333,31.3,29.0,0.473913,1.5,1.0,1,dark pink
306964,40.78422,-111.931,0.027412,0.043,40.0,0.004167,0.1,1.0,7.158333,28.7,26.0,0.241667,1.5,1.0,1,dark pink
306968,40.78422,-111.931,0.043059,0.046,43.0,0.1125,0.2,2.0,16.168182,32.7,30.0,0.586957,2.0,3.0,1,dark pink
306972,40.78422,-111.931,0.040176,0.044,41.0,0.0125,0.1,1.0,6.5375,26.1,25.0,0.291667,0.9,0.0,1,dark pink
306976,40.78422,-111.931,0.040176,0.052,48.0,0.008333,0.1,1.0,11.72,43.1,41.0,0.333333,0.6,0.0,1,dark pink
306980,40.78422,-111.931,0.041176,0.05,46.0,0.029167,0.1,1.0,7.7875,22.4,21.0,0.270833,0.5,0.0,3,dark purple
306984,40.78422,-111.931,0.034824,0.039,36.0,0.0,0.0,0.0,6.470833,18.5,17.0,0.2125,0.3,0.0,3,dark purple
306988,40.78422,-111.931,0.033294,0.042,39.0,0.0,0.0,0.0,6.7625,14.5,13.0,0.186957,0.4,0.0,3,dark purple
306992,40.78422,-111.931,0.031765,0.044,41.0,0.075,0.2,2.0,14.76087,35.2,33.0,0.220833,0.6,0.0,1,dark pink
306996,40.78422,-111.931,0.039941,0.051,47.0,0.1,0.1,1.0,14.73913,39.5,37.0,0.191667,0.4,0.0,1,dark pink
307000,40.78422,-111.931,0.034118,0.05,46.0,0.05,0.1,1.0,12.736842,36.7,34.0,0.333333,0.9,0.0,1,dark pink
307004,40.78422,-111.931,0.038647,0.049,45.0,0.145833,0.3,3.0,19.395652,40.6,38.0,0.845833,2.9,3.0,1,dark pink
307008,40.78422,-111.931,0.043765,0.047,44.0,0.2125,0.3,3.0,11.354167,32.1,30.0,0.470833,1.1,1.0,1,dark pink
307012,40.78422,-111.931,0.034588,0.049,45.0,0.1125,0.2,2.0,5.6875,21.5,20.0,0.166667,0.3,0.0,3,dark purple
307016,40.78422,-111.931,0.042824,0.052,48.0,0.1625,0.3,3.0,14.652174,36.8,34.0,0.334783,0.8,0.0,1,dark pink
307020,40.78422,-111.931,0.031941,0.041,38.0,0.016667,0.1,1.0,5.678261,13.1,12.0,0.3,0.4,0.0,3,dark purple
307024,40.78422,-111.931,0.044941,0.048,44.0,0.016667,0.1,1.0,6.530435,19.5,18.0,0.266667,0.4,0.0,3,dark purple
307028,40.78422,-111.931,0.037647,0.041,38.0,0.004167,0.1,1.0,4.316667,12.6,11.0,0.2125,0.3,0.0,3,dark purple
307032,40.78422,-111.931,0.031294,0.04,37.0,0.0,0.0,0.0,9.052174,16.5,15.0,0.241667,0.4,0.0,3,dark purple
307036,40.78422,-111.931,0.037176,0.045,42.0,0.033333,0.1,1.0,9.45,21.6,20.0,0.295833,0.5,0.0,3,dark purple
307040,40.78422,-111.931,0.037235,0.044,41.0,0.0,0.0,0.0,7.279167,19.5,18.0,0.445833,0.8,0.0,3,dark purple
307044,40.78422,-111.931,0.043235,0.05,46.0,0.0,0.0,0.0,3.4875,7.1,7.0,0.36087,0.6,0.0,3,dark purple
307048,40.78422,-111.931,0.043588,0.046,43.0,0.0,0.0,0.0,4.758333,8.6,8.0,0.425,0.7,0.0,3,dark purple
307052,40.78422,-111.931,0.035235,0.044,41.0,0.025,0.1,1.0,4.847826,15.9,14.0,0.3125,0.4,0.0,3,dark purple
307056,40.78422,-111.931,0.035706,0.047,44.0,0.091667,0.2,2.0,12.691667,29.1,27.0,0.5375,2.1,3.0,1,dark pink
307060,40.78422,-111.931,0.047118,0.053,49.0,0.0875,0.2,2.0,10.452174,34.3,32.0,0.508333,1.9,1.0,1,dark pink
307064,40.78422,-111.931,0.036941,0.045,42.0,0.008333,0.1,1.0,6.104167,17.5,16.0,0.245833,0.3,0.0,3,dark purple
307068,40.78422,-111.931,0.029294,0.04,37.0,0.0625,0.1,1.0,8.558333,16.8,15.0,0.35,0.5,0.0,3,dark purple
307072,40.78422,-111.931,0.032118,0.048,44.0,0.0625,0.1,1.0,10.320833,21.9,20.0,0.356522,0.6,0.0,3,dark purple
307076,40.78422,-111.931,0.033941,0.05,46.0,-0.0375,0.0,0.0,8.858333,17.3,16.0,0.6375,1.4,1.0,3,dark purple
307080,40.78422,-111.931,0.034765,0.046,43.0,0.025,0.1,1.0,11.486957,33.0,31.0,0.891667,4.0,6.0,1,dark pink
307084,40.78422,-111.931,0.029059,0.044,41.0,-0.025,0.1,1.0,8.954167,27.6,25.0,0.495833,0.9,0.0,1,dark pink
307088,40.78422,-111.931,0.041118,0.051,47.0,0.054167,0.1,1.0,10.817391,27.7,25.0,0.4375,0.9,0.0,1,dark pink
307092,40.78422,-111.931,0.041118,0.045,42.0,0.025,0.1,1.0,10.405,36.3,34.0,0.654545,1.8,1.0,1,dark pink
307096,40.78422,-111.931,0.035882,0.04,37.0,0.0,0.0,0.0,3.3125,7.9,7.0,0.391667,0.6,0.0,3,dark purple
307100,40.78422,-111.931,0.035118,0.05,46.0,0.0375,0.1,1.0,5.316667,19.8,18.0,0.4,0.5,0.0,3,dark purple
